00:00:00 01-08-2014;7.053000
01:00:00 01-08-2014;6.575000
02:00:00 01-08-2014;6.842000
03:00:00 01-08-2014;6.967000
04:00:00 01-08-2014;7.357000
05:00:00 01-08-2014;7.063000
06:00:00 01-08-2014;7.325000
07:00:00 01-08-2014;6.542000
08:00:00 01-08-2014;6.632000
09:00:00 01-08-2014;7.028000
10:00:00 01-08-2014;6.800000
11:00:00 01-08-2014;7.030000
12:00:00 01-08-2014;6.628000
13:00:00 01-08-2014;7.195000
14:00:00 01-08-2014;7.592000
15:00:00 01-08-2014;6.847000
16:00:00 01-08-2014;7.420000
17:00:00 01-08-2014;6.884000
18:00:00 01-08-2014;6.589000
19:00:00 01-08-2014;7.757000
20:00:00 01-08-2014;7.893000
21:00:00 01-08-2014;6.976000
22:00:00 01-08-2014;7.500000
23:00:00 01-08-2014;6.879000
00:00:00 02-08-2014;7.024000
01:00:00 02-08-2014;7.140000
02:00:00 02-08-2014;6.984000
03:00:00 02-08-2014;7.341000
04:00:00 02-08-2014;6.980000
05:00:00 02-08-2014;7.107000
06:00:00 02-08-2014;6.969000
07:00:00 02-08-2014;6.990000
08:00:00 02-08-2014;7.143000
09:00:00 02-08-2014;6.678000
10:00:00 02-08-2014;7.015000
11:00:00 02-08-2014;7.118000
12:00:00 02-08-2014;6.941000
13:00:00 02-08-2014;7.243000
14:00:00 02-08-2014;7.147000
15:00:00 02-08-2014;7.234000
16:00:00 02-08-2014;7.679000
17:00:00 02-08-2014;7.094000
18:00:00 02-08-2014;6.841000
19:00:00 02-08-2014;7.618000
20:00:00 02-08-2014;8.341000
21:00:00 02-08-2014;8.079000
22:00:00 02-08-2014;7.209000
23:00:00 02-08-2014;6.831000
00:00:00 03-08-2014;6.860000
01:00:00 03-08-2014;7.304000
02:00:00 03-08-2014;7.147000
03:00:00 03-08-2014;7.467000
04:00:00 03-08-2014;7.056000
05:00:00 03-08-2014;7.274000
06:00:00 03-08-2014;6.892000
07:00:00 03-08-2014;7.201000
08:00:00 03-08-2014;6.825000
09:00:00 03-08-2014;6.978000
10:00:00 03-08-2014;7.384000
11:00:00 03-08-2014;7.016000
12:00:00 03-08-2014;6.523000
13:00:00 03-08-2014;7.342000
14:00:00 03-08-2014;7.232000
15:00:00 03-08-2014;6.813000
16:00:00 03-08-2014;7.267000
17:00:00 03-08-2014;6.991000
18:00:00 03-08-2014;6.904000
19:00:00 03-08-2014;7.879000
20:00:00 03-08-2014;8.205000
21:00:00 03-08-2014;7.540000
22:00:00 03-08-2014;7.384000
23:00:00 03-08-2014;7.238000
00:00:00 04-08-2014;7.408000
01:00:00 04-08-2014;7.063000
02:00:00 04-08-2014;7.242000
03:00:00 04-08-2014;7.285000
04:00:00 04-08-2014;7.670000
05:00:00 04-08-2014;7.505000
06:00:00 04-08-2014;7.325000
07:00:00 04-08-2014;6.861000
08:00:00 04-08-2014;6.908000
09:00:00 04-08-2014;7.157000
10:00:00 04-08-2014;6.928000
11:00:00 04-08-2014;9.614000
12:00:00 04-08-2014;9.731000
13:00:00 04-08-2014;9.194000
14:00:00 04-08-2014;9.169000
15:00:00 04-08-2014;9.450000
16:00:00 04-08-2014;9.265000
17:00:00 04-08-2014;9.450000
18:00:00 04-08-2014;9.470000
19:00:00 04-08-2014;9.730000
20:00:00 04-08-2014;10.390000
21:00:00 04-08-2014;9.480000
22:00:00 04-08-2014;9.260000
23:00:00 04-08-2014;9.510000
00:00:00 05-08-2014;8.980000
01:00:00 05-08-2014;8.810000
02:00:00 05-08-2014;9.360000
03:00:00 05-08-2014;9.240000
04:00:00 05-08-2014;9.320000
05:00:00 05-08-2014;8.940000
06:00:00 05-08-2014;9.580000
07:00:00 05-08-2014;9.150000
08:00:00 05-08-2014;9.320000
09:00:00 05-08-2014;9.700000
10:00:00 05-08-2014;9.100000
11:00:00 05-08-2014;9.100000
12:00:00 05-08-2014;9.940000
13:00:00 05-08-2014;10.120000
14:00:00 05-08-2014;9.560000
15:00:00 05-08-2014;10.430000
16:00:00 05-08-2014;9.940000
17:00:00 05-08-2014;9.840000
18:00:00 05-08-2014;10.140000
19:00:00 05-08-2014;9.950000
20:00:00 05-08-2014;10.190000
21:00:00 05-08-2014;9.210000
22:00:00 05-08-2014;9.070000
23:00:00 05-08-2014;9.210000
00:00:00 06-08-2014;9.700000
01:00:00 06-08-2014;9.280000
02:00:00 06-08-2014;9.670000
03:00:00 06-08-2014;10.290000
04:00:00 06-08-2014;9.530000
05:00:00 06-08-2014;10.050000
06:00:00 06-08-2014;9.180000
07:00:00 06-08-2014;9.400000
08:00:00 06-08-2014;9.260000
09:00:00 06-08-2014;9.440000
10:00:00 06-08-2014;9.840000
11:00:00 06-08-2014;9.510000
12:00:00 06-08-2014;9.150000
13:00:00 06-08-2014;7.830000
14:00:00 06-08-2014;7.300000
15:00:00 06-08-2014;7.520000
16:00:00 06-08-2014;7.520000
17:00:00 06-08-2014;7.420000
18:00:00 06-08-2014;7.400000
19:00:00 06-08-2014;7.840000
20:00:00 06-08-2014;8.580000
21:00:00 06-08-2014;7.740000
22:00:00 06-08-2014;7.170000
23:00:00 06-08-2014;7.200000
00:00:00 07-08-2014;7.360000
01:00:00 07-08-2014;7.470000
02:00:00 07-08-2014;7.680000
03:00:00 07-08-2014;7.290000
04:00:00 07-08-2014;7.070000
05:00:00 07-08-2014;7.900000
06:00:00 07-08-2014;7.090000
07:00:00 07-08-2014;7.320000
08:00:00 07-08-2014;7.320000
09:00:00 07-08-2014;7.230000
10:00:00 07-08-2014;9.640000
11:00:00 07-08-2014;9.520000
12:00:00 07-08-2014;9.760000
13:00:00 07-08-2014;8.540000
14:00:00 07-08-2014;7.540000
15:00:00 07-08-2014;7.020000
16:00:00 07-08-2014;7.630000
17:00:00 07-08-2014;7.530000
18:00:00 07-08-2014;6.850000
19:00:00 07-08-2014;8.100000
20:00:00 07-08-2014;8.250000
21:00:00 07-08-2014;7.860000
22:00:00 07-08-2014;7.320000
23:00:00 07-08-2014;7.420000
00:00:00 08-08-2014;7.340000
01:00:00 08-08-2014;7.690000
02:00:00 08-08-2014;7.150000
03:00:00 08-08-2014;7.360000
04:00:00 08-08-2014;7.920000
05:00:00 08-08-2014;7.430000
06:00:00 08-08-2014;7.360000
07:00:00 08-08-2014;6.790000
08:00:00 08-08-2014;6.970000
09:00:00 08-08-2014;7.890000
10:00:00 08-08-2014;9.610000
11:00:00 08-08-2014;9.090000
12:00:00 08-08-2014;9.340000
13:00:00 08-08-2014;7.400000
14:00:00 08-08-2014;7.330000
15:00:00 08-08-2014;7.520000
16:00:00 08-08-2014;7.420000
17:00:00 08-08-2014;7.160000
18:00:00 08-08-2014;7.260000
19:00:00 08-08-2014;7.710000
20:00:00 08-08-2014;8.310000
21:00:00 08-08-2014;7.470000
22:00:00 08-08-2014;7.390000
23:00:00 08-08-2014;6.940000
00:00:00 09-08-2014;7.190000
01:00:00 09-08-2014;7.510000
02:00:00 09-08-2014;6.710000
03:00:00 09-08-2014;7.360000
04:00:00 09-08-2014;7.210000
05:00:00 09-08-2014;7.960000
06:00:00 09-08-2014;7.190000
07:00:00 09-08-2014;7.110000
08:00:00 09-08-2014;6.790000
09:00:00 09-08-2014;6.860000
10:00:00 09-08-2014;6.450000
11:00:00 09-08-2014;7.040000
12:00:00 09-08-2014;6.810000
13:00:00 09-08-2014;7.040000
14:00:00 09-08-2014;7.410000
15:00:00 09-08-2014;7.270000
16:00:00 09-08-2014;7.250000
