00:00:00 01-03-2013;3.200000
01:00:00 01-03-2013;3.100000
02:00:00 01-03-2013;3.100000
03:00:00 01-03-2013;3.300000
04:00:00 01-03-2013;3.100000
05:00:00 01-03-2013;3.100000
06:00:00 01-03-2013;3.000000
07:00:00 01-03-2013;11.800000
08:00:00 01-03-2013;16.100000
09:00:00 01-03-2013;17.300000
10:00:00 01-03-2013;15.300000
11:00:00 01-03-2013;14.600000
12:00:00 01-03-2013;14.400000
13:00:00 01-03-2013;13.500000
14:00:00 01-03-2013;11.800000
15:00:00 01-03-2013;11.700000
16:00:00 01-03-2013;10.800000
17:00:00 01-03-2013;10.700000
18:00:00 01-03-2013;15.500000
19:00:00 01-03-2013;14.800000
20:00:00 01-03-2013;9.200000
21:00:00 01-03-2013;3.100000
22:00:00 01-03-2013;3.200000
23:00:00 01-03-2013;3.100000
00:00:00 02-03-2013;3.100000
01:00:00 02-03-2013;3.300000
02:00:00 02-03-2013;3.100000
03:00:00 02-03-2013;3.100000
04:00:00 02-03-2013;3.100000
05:00:00 02-03-2013;3.300000
06:00:00 02-03-2013;3.000000
07:00:00 02-03-2013;3.100000
08:00:00 02-03-2013;3.000000
09:00:00 02-03-2013;3.100000
10:00:00 02-03-2013;3.200000
11:00:00 02-03-2013;3.100000
12:00:00 02-03-2013;3.100000
13:00:00 02-03-2013;3.100000
14:00:00 02-03-2013;3.300000
15:00:00 02-03-2013;3.100000
16:00:00 02-03-2013;3.300000
17:00:00 02-03-2013;3.000000
18:00:00 02-03-2013;3.200000
19:00:00 02-03-2013;3.000000
20:00:00 02-03-2013;3.000000
21:00:00 02-03-2013;3.100000
22:00:00 02-03-2013;3.200000
23:00:00 02-03-2013;3.200000
00:00:00 03-03-2013;3.300000
01:00:00 03-03-2013;3.100000
02:00:00 03-03-2013;3.100000
03:00:00 03-03-2013;3.100000
04:00:00 03-03-2013;3.300000
05:00:00 03-03-2013;3.100000
06:00:00 03-03-2013;3.300000
07:00:00 03-03-2013;3.100000
08:00:00 03-03-2013;3.100000
09:00:00 03-03-2013;3.000000
10:00:00 03-03-2013;3.100000
11:00:00 03-03-2013;3.200000
12:00:00 03-03-2013;3.100000
13:00:00 03-03-2013;3.100000
14:00:00 03-03-2013;3.300000
15:00:00 03-03-2013;3.000000
16:00:00 03-03-2013;3.100000
17:00:00 03-03-2013;3.000000
18:00:00 03-03-2013;3.200000
19:00:00 03-03-2013;2.900000
20:00:00 03-03-2013;3.100000
21:00:00 03-03-2013;3.000000
22:00:00 03-03-2013;3.000000
23:00:00 03-03-2013;3.300000
00:00:00 04-03-2013;3.100000
01:00:00 04-03-2013;3.100000
02:00:00 04-03-2013;3.300000
03:00:00 04-03-2013;3.000000
04:00:00 04-03-2013;3.400000
05:00:00 04-03-2013;3.000000
06:00:00 04-03-2013;3.100000
07:00:00 04-03-2013;29.000000
08:00:00 04-03-2013;74.600000
09:00:00 04-03-2013;68.100000
10:00:00 04-03-2013;61.300000
11:00:00 04-03-2013;55.200000
12:00:00 04-03-2013;57.300000
13:00:00 04-03-2013;46.000000
14:00:00 04-03-2013;25.000000
15:00:00 04-03-2013;27.200000
16:00:00 04-03-2013;42.900000
17:00:00 04-03-2013;40.200000
18:00:00 04-03-2013;40.700000
19:00:00 04-03-2013;33.100000
20:00:00 04-03-2013;27.900000
21:00:00 04-03-2013;13.700000
22:00:00 04-03-2013;4.200000
23:00:00 04-03-2013;3.800000
00:00:00 05-03-2013;3.400000
01:00:00 05-03-2013;3.300000
02:00:00 05-03-2013;3.100000
03:00:00 05-03-2013;3.100000
04:00:00 05-03-2013;3.300000
05:00:00 05-03-2013;3.100000
06:00:00 05-03-2013;3.000000
07:00:00 05-03-2013;23.900000
08:00:00 05-03-2013;63.700000
